word,count,contexts
12836,0,and get their stew he would loan 
12837,0,
12838,0,their stew he would loan them mess 
12839,0,stew he would loan them mess tins 
12840,0,
12841,0,would loan them mess tins if they 
12842,0,loan them mess tins if they did 
12843,0,
12844,0,
12845,0,
12846,0,
12847,0,
12848,0,
12849,0,
12850,0,have them i said i thought they 
12851,0,
12852,0,i said i thought they had them 
12853,0,
12854,0,
12855,0,
12856,0,
12857,0,had them i went back and told 
12858,0,them i went back and told the 
12859,0,
12860,0,went back and told the drivers i 
12861,0,
12862,0,and told the drivers i would get 
12863,0,
12864,0,the drivers i would get them as 
12865,0,drivers i would get them as soon 
12866,0,
12867,0,
12868,0,get them as soon as the food 
12869,0,
12870,0,
12871,0,soon as the food came manera said 
12872,0,as the food came manera said he 
12873,0,the food came manera said he hoped 
12874,0,food came manera said he hoped it 
12875,0,
12876,0,manera said he hoped it would come 
12877,0,
12878,0,he hoped it would come before the 
12879,0,hoped it would come before the bombardment 
12880,0,
12881,0,
12882,0,come before the bombardment started they were 
12883,0,before the bombardment started they were silent 
12884,0,
12885,0,
12886,0,started they were silent until i went 
12887,0,
12888,0,
12889,0,silent until i went out they were 
12890,0,
12891,0,
12892,0,
12893,0,
12894,0,they were all mechanics and hated the 
12895,0,
12896,0,all mechanics and hated the war i 
12897,0,
12898,0,and hated the war i went out 
12899,0,
12900,0,the war i went out to look 
12901,0,
12902,0,
12903,0,went out to look at the cars 
12904,0,
12905,0,
12906,0,look at the cars and see what 
12907,0,
12908,0,the cars and see what was going 
12909,0,
12910,0,
12911,0,see what was going on and then 
12912,0,
12913,0,
12914,0,
12915,0,on and then came back and sat 
12916,0,and then came back and sat down 
12917,0,
12918,0,came back and sat down in the 
12919,0,
12920,0,
12921,0,
12922,0,down in the dugout with the four 
12923,0,
12924,0,
12925,0,dugout with the four drivers we sat 
12926,0,with the four drivers we sat on 
12927,0,
12928,0,four drivers we sat on the ground 
12929,0,
12930,0,
12931,0,sat on the ground with our backs 
12932,0,
12933,0,
12934,0,ground with our backs against the wall 
12935,0,
12936,0,
12937,0,backs against the wall and smoked outside 
12938,0,
12939,0,the wall and smoked outside it was 
12940,0,wall and smoked outside it was nearly 
12941,0,
12942,0,
12943,0,outside it was nearly dark the earth 
12944,0,it was nearly dark the earth of 
12945,0,
12946,0,nearly dark the earth of the dugout 
12947,0,
12948,0,
12949,0,earth of the dugout was warm and 
12950,0,
12951,0,the dugout was warm and dry and 
12952,0,
12953,0,was warm and dry and i let 
12954,0,
12955,0,
12956,0,dry and i let my shoulders back 
12957,0,
12958,0,i let my shoulders back against the 
12959,0,let my shoulders back against the wall 
12960,0,
12961,0,
12962,0,back against the wall sitting on the 
12963,0,against the wall sitting on the small 
12964,0,
12965,0,
12966,0,sitting on the small of my back 
12967,0,
12968,0,
12969,0,small of my back and relaxed who 
12970,0,
12971,0,my back and relaxed who goes to 
12972,0,
12973,0,and relaxed who goes to the attack 
12974,0,
12975,0,
12976,0,goes to the attack asked gavuzzi bersaglieri 
12977,0,to the attack asked gavuzzi bersaglieri all 
12978,0,the attack asked gavuzzi bersaglieri all bersaglieri 
12979,0,attack asked gavuzzi bersaglieri all bersaglieri i 
12980,0,
12981,0,gavuzzi bersaglieri all bersaglieri i think so 
12982,0,
12983,0,all bersaglieri i think so there are 
12984,0,
12985,0,
12986,0,
12987,0,so there are n't enough troops here 
12988,0,there are n't enough troops here for 
12989,0,are n't enough troops here for a 
12990,0,
12991,0,
12992,0,
12993,0,here for a real attack it is 
12994,0,for a real attack it is probably 
12995,0,
12996,0,
12997,0,attack it is probably to draw attention 
12998,0,
12999,0,is probably to draw attention from where 
13000,0,probably to draw attention from where the 
13001,0,
13002,0,
13003,0,
13004,0,from where the real attack will be 
13005,0,where the real attack will be do 
13006,0,
13007,0,
13008,0,
13009,0,
13010,0,be do the men know that who 
13011,0,do the men know that who attack 
13012,0,
13013,0,
13014,0,know that who attack i do n't 
13015,0,
13016,0,
13017,0,attack i do n't think so of 
13018,0,i do n't think so of course 
13019,0,
13020,0,
13021,0,think so of course they do n't 
13022,0,
13023,0,
13024,0,course they do n't manera said they 
13025,0,they do n't manera said they would 
13026,0,do n't manera said they would n't 
13027,0,
13028,0,manera said they would n't attack if 
13029,0,said they would n't attack if they 
13030,0,they would n't attack if they did 
13031,0,
13032,0,
13033,0,
13034,0,if they did yes they would passini 
13035,0,
13036,0,did yes they would passini said bersaglieri 
13037,0,yes they would passini said bersaglieri are 
13038,0,they would passini said bersaglieri are fools 
13039,0,would passini said bersaglieri are fools they 
13040,0,
13041,0,said bersaglieri are fools they are brave 
13042,0,
13043,0,
13044,0,fools they are brave and have good 
13045,0,
13046,0,
13047,0,brave and have good discipline i said 
13048,0,and have good discipline i said they 
13049,0,
13050,0,good discipline i said they are big 
13051,0,
13052,0,
13053,0,said they are big through the chest 
13054,0,
13055,0,
13056,0,big through the chest by measurement and 
13057,0,
13058,0,the chest by measurement and healthy but 
13059,0,
13060,0,by measurement and healthy but they are 
13061,0,measurement and healthy but they are still 
13062,0,
13063,0,
13064,0,but they are still fools the granatieri 
13065,0,they are still fools the granatieri are 
13066,0,
13067,0,still fools the granatieri are tall manera 
13068,0,
13069,0,the granatieri are tall manera said this 
13070,0,granatieri are tall manera said this was 
13071,0,are tall manera said this was a 
13072,0,
13073,0,
13074,0,
13075,0,this was a joke they all laughed 
13076,0,
13077,0,
13078,0,joke they all laughed were you there 
13079,0,
13080,0,
13081,0,
13082,0,were you there tenente when they would 
13083,0,
13084,0,
13085,0,tenente when they would n't attack and 
13086,0,when they would n't attack and they 
13087,0,they would n't attack and they shot 
13088,0,
13089,0,
13090,0,attack and they shot every tenth man 
13091,0,and they shot every tenth man no 
13092,0,they shot every tenth man no it 
13093,0,shot every tenth man no it is 
13094,0,
13095,0,
13096,0,
13097,0,no it is true they lined them 
13098,0,
13099,0,is true they lined them up afterward 
13100,0,
13101,0,
13102,0,lined them up afterward and took every 
13103,0,
13104,0,up afterward and took every tenth man 
13105,0,afterward and took every tenth man carabinieri 
13106,0,and took every tenth man carabinieri shot 
13107,0,took every tenth man carabinieri shot them 
13108,0,every tenth man carabinieri shot them carabinieri 
13109,0,tenth man carabinieri shot them carabinieri said 
13110,0,
13111,0,carabinieri shot them carabinieri said passini and 
13112,0,shot them carabinieri said passini and spat 
13113,0,them carabinieri said passini and spat on 
13114,0,
13115,0,said passini and spat on the floor 
13116,0,
13117,0,
13118,0,spat on the floor but those grenadiers 
13119,0,on the floor but those grenadiers all 
13120,0,
13121,0,floor but those grenadiers all over six 
13122,0,
13123,0,
13124,0,grenadiers all over six feet they would 
13125,0,all over six feet they would n't 
13126,0,
13127,0,six feet they would n't attack if 
13128,0,feet they would n't attack if everybody 
13129,0,they would n't attack if everybody would 
13130,0,
13131,0,n't attack if everybody would not attack 
13132,0,attack if everybody would not attack the 
13133,0,
13134,0,everybody would not attack the war would 
13135,0,
13136,0,not attack the war would be over 
13137,0,attack the war would be over manera 
13138,0,
13139,0,
13140,0,would be over manera said it was 
13141,0,be over manera said it was n't 
13142,0,
13143,0,
13144,0,said it was n't that way with 
13145,0,
13146,0,was n't that way with the granatieri 
13147,0,
13148,0,
13149,0,way with the granatieri they were afraid 
13150,0,
13151,0,
13152,0,granatieri they were afraid the officers all 
13153,0,
13154,0,were afraid the officers all came from 
13155,0,
13156,0,the officers all came from such good 
13157,0,
13158,0,
13159,0,came from such good families some of 
13160,0,from such good families some of the 
13161,0,
13162,0,
13163,0,
13164,0,some of the officers went alone a 
13165,0,of the officers went alone a sergeant 
13166,0,the officers went alone a sergeant shot 
13167,0,
13168,0,went alone a sergeant shot two officers 
13169,0,alone a sergeant shot two officers who 
13170,0,a sergeant shot two officers who would 
13171,0,sergeant shot two officers who would not 
13172,0,
13173,0,two officers who would not get out 
13174,0,
13175,0,who would not get out some troops 
13176,0,
13177,0,
13178,0,get out some troops went out those 
13179,0,out some troops went out those that 
13180,0,
13181,0,
13182,0,
13183,0,out those that went out were not 
13184,0,
13185,0,
13186,0,
13187,0,out were not lined up when they 
13188,0,
13189,0,
13190,0,
13191,0,up when they took the tenth men 
13192,0,
13193,0,they took the tenth men one of 
13194,0,took the tenth men one of those 
13195,0,the tenth men one of those shot 
13196,0,
13197,0,
13198,0,one of those shot by the carabinieri 
13199,0,
13200,0,
13201,0,shot by the carabinieri is from my 
13202,0,
13203,0,
13204,0,
13205,0,is from my town passini said he 
13206,0,from my town passini said he was 
13207,0,my town passini said he was a 
13208,0,
13209,0,
13210,0,
13211,0,he was a big smart tall boy 
13212,0,was a big smart tall boy to 
13213,0,a big smart tall boy to be 
13214,0,big smart tall boy to be in 
13215,0,
13216,0,
13217,0,
13218,0,
13219,0,be in the granatieri always in rome 
13220,0,in the granatieri always in rome always 
13221,0,
13222,0,granatieri always in rome always with the 
13223,0,always in rome always with the girls 
13224,0,
13225,0,
13226,0,always with the girls always with the 
13227,0,with the girls always with the carabinieri 
13228,0,
13229,0,
13230,0,always with the carabinieri he laughed now 
13231,0,
13232,0,the carabinieri he laughed now they have 
13233,0,
13234,0,
13235,0,
13236,0,
13237,0,they have a guard outside his house 
13238,0,have a guard outside his house with 
13239,0,
13240,0,guard outside his house with a bayonet 
13241,0,
13242,0,
13243,0,house with a bayonet and nobody can 
13244,0,
13245,0,a bayonet and nobody can come to 
13246,0,
13247,0,and nobody can come to see his 
13248,0,
13249,0,can come to see his mother and 
13250,0,
13251,0,to see his mother and father and 
13252,0,
13253,0,his mother and father and sisters and 
13254,0,
13255,0,and father and sisters and his father 
13256,0,
13257,0,
13258,0,sisters and his father loses his civil 
13259,0,and his father loses his civil rights 
13260,0,
13261,0,father loses his civil rights and can 
13262,0,loses his civil rights and can not 
13263,0,
13264,0,
13265,0,
13266,0,and can not even vote they are 
13267,0,can not even vote they are all 
13268,0,
13269,0,
13270,0,
13271,0,they are all without law to protect 
13272,0,are all without law to protect them 
13273,0,
13274,0,without law to protect them anybody can 
13275,0,
13276,0,to protect them anybody can take their 
13277,0,
13278,0,them anybody can take their property if 
13279,0,
13280,0,can take their property if it was 
13281,0,
13282,0,
13283,0,
13284,0,if it was n't that that happens 
13285,0,
13286,0,
13287,0,n't that that happens to their families 
13288,0,
13289,0,
13290,0,happens to their families nobody would go 
13291,0,to their families nobody would go to 
13292,0,their families nobody would go to the 
13293,0,families nobody would go to the attack 
13294,0,
13295,0,
13296,0,go to the attack yes alpini would 
13297,0,to the attack yes alpini would these 
13298,0,the attack yes alpini would these v 
13299,0,attack yes alpini would these v e 
13300,0,
13301,0,alpini would these v e soldiers would 
13302,0,would these v e soldiers would some 
13303,0,these v e soldiers would some bersaglieri 
13304,0,v e soldiers would some bersaglieri bersaglieri 
13305,0,
13306,0,soldiers would some bersaglieri bersaglieri have run 
13307,0,would some bersaglieri bersaglieri have run too 
13308,0,
13309,0,bersaglieri bersaglieri have run too now they 
13310,0,
13311,0,
13312,0,
13313,0,too now they try to forget it 
13314,0,
13315,0,they try to forget it you should 
13316,0,
13317,0,
13318,0,
13319,0,
13320,0,you should not let us talk this 
13321,0,should not let us talk this way 
13322,0,not let us talk this way tenente 
13323,0,
13324,0,us talk this way tenente evviva l'esercito 
13325,0,talk this way tenente evviva l'esercito passini 
13326,0,this way tenente evviva l'esercito passini said 
13327,0,way tenente evviva l'esercito passini said sarcastically 
13328,0,tenente evviva l'esercito passini said sarcastically i 
